index,type,type,name,usage(KB),total(KB),parentStack
58,  xmodel,xmodel,char_ger_honorgd_zombiehead2_1,96.1,96.1,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
59,  xmodel,xmodel,char_ger_honorgd_zombiehead2_2,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
60,  xmodel,xmodel,char_ger_honorgd_zombiehead2_3,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
61,  xmodel,xmodel,char_ger_honorgd_zombiehead2_4,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
62,  xmodel,xmodel,char_ger_honorgd_zombiehead2_5,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
63,  xmodel,xmodel,char_ger_honorgd_zombiehead2_6,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
64,  xmodel,xmodel,char_ger_honorgd_zombiehead3_1,93.4,93.4,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
65,  xmodel,xmodel,char_ger_honorgd_zombiehead3_2,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
66,  xmodel,xmodel,char_ger_honorgd_zombiehead3_3,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
67,  xmodel,xmodel,char_ger_honorgd_zombiehead3_4,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
68,  xmodel,xmodel,char_ger_honorgd_zombiehead3_5,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
69,  xmodel,xmodel,char_ger_honorgd_zombiehead3_6,1.6,1.6,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
70,  xmodel,xmodel,char_ger_honorgd_zombiehead4_1,93.4,93.4,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
71,  xmodel,xmodel,char_ger_honorgd_zombiehead4_2,1.7,1.7,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
72,  xmodel,xmodel,char_ger_honorgd_zombiehead4_3,1.7,1.7,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
73,  xmodel,xmodel,char_ger_honorgd_zombiehead4_4,1.7,1.7,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
74,  xmodel,xmodel,char_ger_honorgd_zombiehead4_5,1.7,1.7,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
75,  xmodel,xmodel,char_ger_honorgd_zombiehead4_6,1.7,1.7,|../raw/xmodelalias/char_ger_honorgd_zombieheadalias.csv|csv|char_ger_honorgd_zombieheadalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
76,      image,image,char_ger_head1_n,0.0,0.0,|mc/mtl_char_ger_head1_1|material|char_ger_honorgd_body1_2_g_behead|xmodel|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
77,      image,image,char_ger_head1_c,0.0,0.0,|mc/mtl_char_ger_head1_1|material|char_ger_honorgd_body1_2_g_behead|xmodel|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
78,    material,material,mc/mtl_char_ger_head1_1,0.4,0.4,|char_ger_honorgd_body1_2_g_behead|xmodel|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
79,  xmodel,xmodel,char_ger_honorgd_body1_g_upclean,214.8,215.2,|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
80,  rawfile,rawfile,xmodelalias/char_ger_hnrgrd_body1_g_rarmoffalias.gsc,0.2,0.2,|../raw/xmodelalias/char_ger_hnrgrd_body1_g_rarmoffalias.csv|csv|char_ger_hnrgrd_body1_g_rarmoffalias|xmodelalias|../raw/character/char_ger_honorguard_zombies.csv|csv|char_ger_honorguard_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
81,  material,material,mc/mtl_char_jap_impinf_gore_limbs,0.0,0.0,|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
82,  techset,techset,mc_l_sm_b0c0d0n0s0_sco,61.8,61.8,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
83,  techset,techset,mc_l_sm_b0c0_sco,39.6,39.6,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
84,  techset,techset,mc_l_sm_b0c0s0_sco,42.9,42.9,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
85,  techset,techset,mc_l_sm_b0c0n0_sco,42.5,42.5,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
86,  techset,techset,mc_l_sm_b0c0n0s0_sco,32.1,32.1,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
87,  techset,techset,mc_l_sm_b0c0d0_sco,23.2,23.2,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
88,  techset,techset,mc_l_sm_b0c0d0s0_sco,29.2,29.2,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
89,  techset,techset,mc_l_sm_b0c0d0n0_sco,25.0,25.0,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
90,  techset,techset,mc_l_hsm_b0c0_sco,16.6,16.6,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
91,  techset,techset,mc_l_hsm_b0c0s0_sco,21.0,21.0,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
92,  techset,techset,mc_l_hsm_b0c0n0_sco,18.8,18.8,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
93,  techset,techset,mc_l_hsm_b0c0n0s0_sco,23.1,23.1,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
94,  techset,techset,mc_l_hsm_b0c0d0_sco,10.9,10.9,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
95,  techset,techset,mc_l_hsm_b0c0d0s0_sco,15.2,15.2,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
96,  techset,techset,mc_l_hsm_b0c0d0n0_sco,13.2,13.2,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
97,  techset,techset,mc_l_hsm_b0c0d0n0s0_sco,17.5,17.5,|mc/mtl_char_jap_impinf_gore_blend|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
98,  techset,techset,mc_l_sm_t0c0d0n0s0_sco,42.9,42.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
99,  techset,techset,mc_l_sm_t0c0_sco,22.9,22.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
100,  techset,techset,mc_l_sm_t0c0s0_sco,28.6,28.6,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
101,  techset,techset,mc_l_sm_t0c0n0_sco,26.4,26.4,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
102,  techset,techset,mc_l_sm_t0c0n0s0_sco,31.6,31.6,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
103,  techset,techset,mc_l_sm_t0c0d0_sco,23.0,23.0,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
104,  techset,techset,mc_l_sm_t0c0d0s0_sco,28.7,28.7,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
105,  techset,techset,mc_l_sm_t0c0d0n0_sco,24.8,24.8,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
106,  techset,techset,mc_l_hsm_t0c0_sco,10.9,10.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
107,  techset,techset,mc_l_hsm_t0c0s0_sco,14.9,14.9,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
108,  techset,techset,mc_l_hsm_t0c0n0_sco,12.1,12.1,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
109,  techset,techset,mc_l_hsm_t0c0n0s0_sco,16.2,16.2,|mc/mtl_char_jap_impinf_gore_punch|material|char_ger_honorgd_body1_2_g_legsoff_1|xmodel|../raw/xmodelalias/char_ger_hnrgrd_body1_2_g_legsoffalias.csv|csv|char_ger_hnrgrd_body1_2_g_legsoffalias|xmodelalias|../raw/character/char_ger_honorguard2_zombies.csv|csv|char_ger_honorguard2_zombies|character|../raw/aitype/axis_zombie_ger_ber_sshonor.csv|csv|axis_zombie_ger_ber_sshonor|aitype|maps/template.d3dbsp|col_map_sp|../zone_source/template.csv|csv
